	ID	Locutor	Duração	F01m	F01v	F02m	F02v	F03m	F03v	F04m	F04v	Fdm	Fdv	Intensidade	F0m	F0v	SHRm	SHRv	CPPm	CPPv	H12m	H12v	H24m	H24v	H42km	H42kv	H2k5km	H2k5kv	tag	Posiçao	Fonetica	Fonologica	Ditongo	Palavra	Tonicidade	Precedente	Seguinte	Fechada	Silabas	Oral	LetraPre	LetraSeg	Sexo	Arquivo	CLASS_00	CLASS_01	CLASS_02	CLASS_03	CLASS_04	CLASS_05	CLASS_06	CLASS_07	CLASS_08	CLASS_09
10	10	5	-0.7340411168800358	9.809973499875472	2.05469841481726	2.889688127299453	-0.3640725580400351	2.4951612962027174	0.32482402233392993	2.360635739859116	0.22375906365950213	-1.400720216449094	2.0083311549130674	0.011889652121713492	-0.8495058425286371	-0.7313845202526829	-0.9126619146742613	-0.8210412082554444	-0.922780357427256	-0.15994300600423128	0.5863318326762977	0.0008368558906051579	-0.7056273927363526	-0.0220223524919917	-1.4680166735359397	-0.031049482572194812	-1.0333970257906864	0.0022714847737898875	'e-de-1-T-0'	0	'e'	'ʤɪ'	0	'de'	'T'	'ʤ'	'NA'	0	1	1	'd'	'na'	'M'	'Locutor_0005M_M1_S'	0	1	1	1	0	0	0	0	0	0
11	11	5	-0.0772262803003972	0.38116625280961475	-0.676105447314046	1.8052794522574789	-0.5112834260605462	0.7765063749687227	-0.2623053342482419	0.6429982378650142	0.2291955990083627	0.4619906598220676	0.3735928654224347	0.11026728860201224	-0.7414451018239795	-0.07140397721465194	0.4919623528298729	0.21356935152644393	-0.8186144029709341	-0.9857272877879097	1.3532063295016892	0.011254911968470553	-0.324919047235997	0.016343639819208503	-0.5198445422971275	-0.011627561215457726	1.7918384833556367	0.008441178306732747	'e-caete-2-T-0'	0	'e'	'kae'	0	'caete'	'T'	'a'	'NA'	0	2	1	'a'	't'	'M'	'Locutor_0005M_M1_S'	1	1	1	1	1	0	0	0	0	0
12	12	5	-0.2020935468512223	-1.0130685070244696	-0.590524972545355	1.866177567013551	-0.27874264350978956	0.8944372777917292	-0.12257652192731386	0.5094075510051185	-0.3300998263095094	0.8502116715106741	-0.3945679740694897	-0.917821016529067	-1.0129281929348828	-0.7313845202526779	-0.7250328187643371	1.9044886942410333	-1.0169645075888976	-0.8143688008502793	0.4836782034968033	-0.03258065926609364	0.3291470552992425	-0.010088825293639973	-1.0900008569268798	-0.006569947214512265	-0.2644791024175903	0.02048947767931398	'i-aqui-2-T-0'	1	'i'	'ki'	0	'aqui'	'T'	'k'	'NA'	0	2	1	'u'	'na'	'M'	'Locutor_0005M_M1_S'	0	0	0	0	0	0	0	0	0	0
13	13	5	0.8104014311235974	-1.0087961186067358	-0.06209943751028968	1.8856645084773271	0.13422609696654014	0.7118002656492625	0.13841186861163024	0.5379525090611196	0.776053516629834	0.8753784609649928	0.7418043162186314	-1.1873363398405719	-1.1988684427595582	0.01095409080709547	-0.10579246486004408	0.37368485712691674	-0.7064948275032445	-0.3640903803523732	0.5317220457302005	-0.03393805676699638	-0.3998059384465767	0.005069754009626162	-1.3495120597068824	0.026788198977826024	-0.9019994986425498	0.0542705421753422	'en-em-1-eT-0'	0	'en'	'ẽɪ̃'	0	'em'	'T'	'NA'	'ɪ'	1	1	0	'na'	'm'	'M'	'Locutor_0005M_M1_S'	0	0	0	0	0	1	1	0	1	1
14	14	5	-0.21264778236889723	-1.2991033874905047	-0.07056753484961825	0.5584732245134839	1.6302291308047114	0.46610769663285645	0.8774590917042424	0.37990117659941786	-0.20151186579692437	0.8342141315344993	-0.18871862547580504	-1.1204355685547758	-1.084618423703399	0.44717149722505156	-0.6185243890789391	0.6260907943061921	-0.7674777512430304	-0.9876340291264101	0.3860472893501182	-0.016238379955528147	0.3296020780144739	-0.007476795985775935	-1.510218378122027	-0.13223501393103748	-0.5545182592757196	0.02647929368951121	'in-minas-2-T-0'	0	'in'	'mĩ'	0	'minas'	'T'	'm'	'NA'	0	2	1	'na'	'i'	'M'	'Locutor_0005M_M1_S'	0	1	1	0	1	0	0	0	0	0
15	15	5	-0.4971549371794455	-0.4412082840737289	-0.930534065331045	1.7347958524256784	-0.8435997147845717	1.5338060594104046	-0.8878145882989424	-0.5952521101708971	-0.6052876776637031	-0.39515601365687025	-0.6271263920230559	-0.5960611124559665	0.25494790557867375	-0.35111668487577247	-0.7874731913676184	1.7872616247824429	-0.666763812576436	-1.4685691711205815	0.5861129243319255	-40.14499699316973	2.476944221621006	-0.0180373435940608	-1.379974155259895	0.10014996927230965	1.093399248536083	0.006003745456437696	'a-minas-2-O-2'	1	'a'	'nas'	0	'minas'	'O'	'n'	's'	1	2	1	'n'	's'	'M'	'Locutor_0005M_M1_S'	0	1	1	0	1	0	0	1	1	0
16	16	5	-0.7532113765089519	-0.6442380368573702	1.626333497667769	0.9300687700782354	-0.7345222756859081	0.5177048142464531	-0.7682503626165644	0.7648560557784799	-0.8873087658497455	0.9537015904280742	-0.33656123897942153	-1.2789216317018186	-1.3679075261381761	-0.7313845202526829	-0.7845342245616034	1.154684550747944	-0.7735762243088732	-0.5850101655657858	0.6341040182927867	0.02416380201447055	-0.6301438689912877	-0.0013476042027237472	-1.1435376782511988	0.008602466658316878	-0.8028614629394548	0.03409199913896821	'e-gerais-2-E-3'	0	'e'	'ʒe'	0	'gerais'	'E'	'ʒ'	'NA'	0	2	1	'g'	'r'	'M'	'Locutor_0005M_M1_S'	0	1	1	1	0	0	0	0	0	0
17	17	5	-0.013492774001478981	-1.171135555188299	1.7998211489448015	1.4907173456756388	-0.09581545827533927	1.8750358486107586	0.7834338316465914	2.0413306122443853	-0.21135751495756738	2.3434638851963685	0.035081409859233706	-0.5856637892364285	-1.2869952225019066	0.9483928223372671	-0.9126619146742613	-0.8210412082554444	-0.5943695607422046	-0.5433360691123376	0.49711052249159987	-0.03981162188359051	-0.6639097114895377	0.014004525688328768	-1.3408153536183827	0.03804620481188981	-0.8809358459775934	0.05772046914011945	'ai-gerais-2-T-0'	1	'ai'	'ɾa'	1	'gerais'	'T'	'NA'	'NA'	0	2	1	'r'	's'	'M'	'Locutor_0005M_M1_S'	0	0	0	0	0	0	0	0	0	0
18	18	5	-0.5540563681415792	-1.1196262068228373	-0.5824014895313825	1.8058723425030463	-0.814505227424256	0.5141548611108155	-0.6505425110380476	0.15346724448681814	-0.741068794923078	0.5560144882229587	-0.8254333439354836	-0.691820382368948	-0.9746993116214775	-0.40443010396871454	1.2410409857942613	-0.18423392672841196	-0.6827596194133448	-0.07797932794970126	0.2155000582082244	-0.014015136068258447	0.4035753768646168	-0.008877032468062714	-1.5680380304795745	-0.09041388356086011	-0.14983348749917816	0.022157052902727962	'en-mesmo-2-T-0'	0	'en'	'mez'	0	'mesmo'	'T'	'm'	'z'	1	2	1	'm'	's'	'M'	'Locutor_0005M_M1_S'	0	1	1	0	1	0	1	1	1	0
19	19	5	-0.1272956359257216	-1.311040243190241	1.354643654505212	1.0204259431584022	-0.5299387813253792	2.0952824925739924	0.059193353152689934	1.3467225372947635	-0.4701530056287743	1.7442932788918968	-0.3008641733420443	-1.4452795322441157	-1.1388107568565107	0.4294039322363353	-0.518694802057682	1.4779225599214492	-0.754684930694863	0.20068722578051365	1.2378089691107519	0.01757280098596986	0.9257218687208445	-0.013745113078494693	-0.5603171021617915	-0.014430711875140603	-1.0726336776749832	-0.19440678999163366	'u-mesmo-2-O-2'	1	'u'	'mʊ'	0	'mesmo'	'O'	'm'	'NA'	0	2	1	'm'	'na'	'M'	'Locutor_0005M_M1_S'	0	1	1	0	1	0	0	0	0	0
20	20	5	-0.35490135977418313	1.533176888199313	-0.27753083279068314	1.769299402542301	-0.493050415940775	0.3382723623139236	-0.042670084537950285	0.03810437170934986	-0.8467639676252425	-0.5288283710628999	-0.8314599427742976	-0.8910642069797134	-0.8495058425286371	-0.7313845202526829	-0.8310071710347706	2.0508241711725748	-0.8620785192452078	0.11948717474978385	0.9482315794581778	0.03366410285111246	-0.5687445402881975	-0.001541571550458746	-1.3010966982300287	0.022463592881999603	-0.7031322645330897	0.03491821169799985	'e-pertinho-3-T-0'	1	'e'	'ʧĩ'	0	'pertinho'	'T'	'ʧ'	'NA'	0	3	1	't'	'n'	'M'	'Locutor_0005M_M1_S'	0	0	1	1	0	0	0	0	0	0
21	21	5	-0.7247606610279085	4.094428623374414	5.984453738404002	2.7805554566761304	-0.16416586411382228	1.7944526157071123	0.04560806770199204	0.9470436998839173	0.44539364329002307	-0.6204316237746675	2.013214287517787	0.63578176161124	-1.1594818006466745	7.462234527891853	-0.9126619146742613	-0.8210412082554444	-0.7619756369025228	-1.0190037098169742	0.8696813468057987	0.01724258439965714	-0.3979338725396168	-0.007478215449785483	-1.5889513757963263	-0.059684413217153544	-0.8195290429692395	0.029586526725115584	'i-pertinho-3-O-1'	1	'i'	'ʧĩ'	0	'pertinho'	'O'	'ʧ'	'NA'	0	3	1	't'	'n'	'M'	'Locutor_0005M_M1_S'	0	0	1	1	0	0	0	0	0	0
22	22	5	-0.35490135977418313	-0.9713134777174554	-0.22663669726340083	1.1801666973394722	0.5809917995870251	1.2843077023468443	0.9790299185174607	1.852979270563303	0.5892551815423588	2.0934475710323612	0.5257754908028492	-1.5662433177444977	-1.1103819999403997	-0.4823569291864724	-0.5067854944321671	0.9121546800377464	-1.0149035260956116	-0.8206656680171519	0.5503933445835593	-0.06219916374720087	0.07414394827064237	-0.00577018021662587	-1.149922142404776	0.0006745151190474793	-0.8180515819787861	0.032596945340856	'un-pertinho-3-O-2'	2	'un'	'nɲʊ'	0	'pertinho'	'O'	'ɲ'	'NA'	0	3	1	'i'	'h'	'M'	'Locutor_0005M_M1_S'	0	1	0	0	1	0	0	0	0	0
23	23	5	-0.30970941272896413	-1.757201774293553	0.7878190358304035	1.5683107478664016	-0.5947154276946783	1.1183318828681386	0.5076363332518294	0.7504555350303667	0.8652247636099479	1.3500103600096953	0.9917823326037923	-1.3832354516062084	-1.2485159306115872	-0.38122691261170155	-0.9126619146742613	-0.8210412082554444	-0.7433700690449967	1.2293349277805676	0.3380618602984734	-0.018747432711210675	0.3552735306913224	-0.005371489358771271	-1.1895244502747404	0.007702847413195665	-1.0435729252735124	-0.30786332241479014	'i-de-1-T-0'	0	'i'	'ʤɪ'	0	'de'	'T'	'ʤ'	'NA'	0	1	1	'd'	'na'	'M'	'Locutor_0005M_M1_S'	0	1	1	1	0	0	0	0	0	0
24	24	5	-0.743007965358889	1.219051312188641	-0.3947033640906011	1.5874875698780493	-0.7936057150929069	0.5281272543605138	-0.7741128040948584	-0.04738517444163406	-0.6653770046203347	-0.4932493775991406	-0.720066108082285	-0.06017272398106898	-0.8495058425286371	-0.7313845202526829	-0.9126619146742613	-0.8210412082554444	-0.674256610280959	0.43498802308827983	0.6829848447399622	0.024163802014470555	-0.8089678407368425	-0.042697100781259656	-1.3337356917202419	0.008602466658316871	-0.24849687761813402	0.03409199913896822	'E-be-1-T-0'	0	'E'	'bɪ'	0	'be'	'T'	'b'	'NA'	0	1	1	'b'	'na'	'M'	'Locutor_0005M_M1_S'	0	1	1	0	0	0	0	0	0	0
25	25	5	0.5338398971782445	0.030035670421406712	3.3965313721865344	0.3469719892344028	-0.12349798338657851	0.2064806329514213	1.4118280370886909	0.4714574030383583	0.8769005188658417	0.4305852834457444	1.1235072187025352	-0.8223383862520941	-0.7298678550335557	0.7226165232276824	-0.4332553764709447	1.080078818995031	-0.8311488044242683	-0.29369197165103256	1.0041712216594652	0.019816770804974754	-0.112050538316692	-0.009641891214905968	-0.4793552684779612	-0.011704275335530163	-0.42814945620576567	0.025155962303032634	'a-aga-2-T-0'	0	'a'	'a'	0	'aga'	'T'	'NA'	'NA'	0	2	1	'na'	'g'	'M'	'Locutor_0005M_M1_S'	0	0	0	0	0	0	0	0	0	0
26	26	5	0.5156922829696592	-1.2457823067858314	0.347867186655854	0.8894995121413675	0.8131092094794149	1.0612137177137193	1.050078622792815	1.192776973790465	1.2170380563538568	1.5760542485282034	1.0689129691491293	-1.1915459537553574	-0.9787092173167088	0.08923721455697438	-0.038543495691102075	0.6140269030278394	-0.754773858843271	-0.5724437854257867	0.43201514768812405	-0.014251990923471519	0.36609901576500486	-0.010269411155373	-0.5759021147265232	-0.007582910023034486	-0.7406346393106292	0.028099698094768283	'eu-eu-1-T-0'	0	'eu'	'eʊ'	1	'eu'	'T'	'NA'	'NA'	0	1	1	'na'	'na'	'M'	'Locutor_0005M_M1_S'	0	0	0	0	0	0	0	0	0	0
27	27	5	-0.7067718461024908	-0.7833634648396842	1.6655052462567277	-0.8665450169567807	0.27831508774397873	-0.2760076170108755	2.176036412569809	0.37556782730384336	1.1728613405250097	0.6402568534094487	0.7906445291123518	-1.0604235071669004	-0.8726873431229715	-0.7313845202526829	-0.9126619146742613	-0.8210412082554444	-1.089386923799376	-1.1713554858296693	0.9825101266176959	0.02034149372727068	-0.6083697867939712	-0.007953592197532298	0.12655704061597428	-0.010301304975861014	-1.0323973253757017	5.9011149018718845	'o-vou-1-T-0'	0	'o'	'voʊ'	0	'vou'	'T'	'v'	'ʊ'	0	1	1	'v'	'u'	'M'	'Locutor_0005M_M1_S'	0	1	1	1	0	1	1	0	0	1
28	28	5	-0.27890940092724015	1.3677021132081166	-0.8247397010584334	-0.2109698243315812	-0.5643383564807416	1.6884049771378042	-0.4707823975006379	0.3582144423214078	-0.9287551273275367	-0.16803199963473459	-0.9591796156496804	0.86716139273544	-0.8495058425286371	-0.7313845202526829	0.14884697696282703	0.43477640593919137	-0.623038444907066	-0.23673917816069928	0.5888108038858932	1.28705426600477	-0.6041993763629484	0.004479712310935469	-1.0232829091149247	0.01084818590082943	-0.8534273471529694	0.03618139007127447	'a-fala-2-T-0'	0	'a'	'fa'	0	'fala'	'T'	'f'	'NA'	0	2	1	'f'	'l'	'M'	'Locutor_0005M_M1_S'	0	0	1	1	0	0	0	0	0	0
29	29	5	-0.2585349987760307	-1.3558563709023153	0.7313776229895963	-0.40423333481004275	2.976237113286786	0.8994703666861334	0.6062755469002656	1.2038404011720296	0.8744569906282502	1.626947880947267	0.8085006936439488	-0.7208444345080849	-0.8279795334985887	1.2725502859654307	-0.290842980480155	0.9766233435308944	-0.6140648684045245	-0.12636640593328635	0.7830281657951832	0.030223711842678188	0.7953043437301803	-0.00996906824715393	0.47890790724082116	-0.017201261621371384	-1.0425982650590253	-0.8967634050118459	'un-um-1-T-0'	0	'un'	'ũ'	0	'um'	'T'	'NA'	'NA'	1	1	1	'na'	'm'	'M'	'Locutor_0005M_M1_S'	0	0	0	0	0	0	0	0	0	0
30	30	5	-0.07516537941521817	-0.7145106158440772	1.123400691022556	-1.2129925539164514	-0.28553179222222	0.9344053034526768	-0.2383479153752913	1.7152637931611106	-0.22006652028482648	1.8698845352821207	-0.5892354583424149	0.046805679889451855	-0.703414581468192	-0.40785629784698296	-0.18382618714311183	1.0386015952229288	-0.7390199408324294	-0.9238188390181523	1.0889283007787802	0.014701539468687472	-0.4979275267651159	0.02763459299495172	1.8493067191716124	-0.022395094784577758	-0.8898736190774935	0.03901848674969628	'o-pouco-2-T-0'	0	'o'	'poʊ'	0	'pouco'	'T'	'p'	'ʊ'	0	2	1	'p'	'u'	'M'	'Locutor_0005M_M1_S'	0	0	1	0	0	1	1	0	0	1
31	31	5	-0.6053979086259832	-0.2674436426995155	-0.3607045131518739	-0.47419149427897933	-0.7184498570833258	1.4397653264743442	-0.18151037775938392	0.8927369068924179	-0.5284835754330096	0.9347583030880021	-0.445001518040679	-0.503424305681853	-0.7886755693899227	0.46932377405802445	0.2756378162426419	0.381006850235216	-0.3865033546173506	0.655945086393155	0.903625416192207	0.016252625952600536	0.0761842825519578	-0.008170595358921224	1.9774337772866937	-0.026217682657938925	-0.8845634784534545	0.033506437677418566	'o-pouco-2-O-2'	1	'o'	'kʊ'	0	'pouco'	'O'	'k'	'NA'	0	2	1	'c'	'na'	'M'	'Locutor_0005M_M1_S'	0	0	0	0	0	0	0	0	0	0
32	32	5	-0.19937596717476172	-1.169478613771139	0.4676642016220238	1.5070610699597877	-0.5182609745473236	1.7027631791374882	0.08629879819702986	1.4026766338779428	0.3663142883504885	1.7445854096892148	0.519261996799653	-0.3663332012306783	-0.650827374276466	-0.44306298407852485	-0.7309964699469513	1.4218459442265499	-0.5021395791216668	-0.18888907708797772	1.4667259901901555	0.014953797872297432	0.9877432604389818	-0.013516435623357395	-1.0338018278777148	3.9902483255706134e-05	-0.37023664735258244	0.025495818219507478	'i-aqui-2-T-0'	1	'i'	'ki'	0	'aqui'	'T'	'k'	'NA'	0	2	1	'u'	'na'	'M'	'Locutor_0005M_M1_S'	0	0	0	0	0	0	0	0	0	0
33	33	5	0.08539155177081714	-0.0626982186950921	0.1047508105719208	-0.3974208548748738	-0.4860837920020618	1.1521322040686042	-0.3226199062938457	1.3081011245463305	-0.08575561778806585	1.2484684993610295	-0.020074560258491234	-0.5127491091113561	-0.48403973355421626	0.49865506361405315	-0.48807518149949747	1.684491848663972	-0.8808514538493096	-0.9932673396123333	1.2208727959540373	0.021303167652950396	-0.7330944615835129	-0.33491768399096256	2.162653515778322	-0.02588763187618265	-0.7460863154316741	0.0329059673404922	'o-sobre-2-T-0'	0	'o'	'so'	0	'sobre'	'T'	's'	'NA'	0	2	1	's'	'b'	'M'	'Locutor_0005M_M1_S'	0	0	1	1	0	0	0	0	0	0
34	34	5	0.9600346456750819	-0.5361816845081958	-0.468362658890633	2.1091072659493815	-0.7332211335367654	1.4081637549793946	-0.17747645826901304	0.6274981749647547	-0.34023580100489376	0.7852427274192035	-0.26965854580513704	-0.5934843951217298	-0.49361493535252043	-0.0033202977587420994	-0.7962399808871674	3.9385919406321177	-0.7318926280693103	-0.20912964153283572	0.4583524611737159	-0.08944590476715487	1.0398304030533507	-0.015981883115728537	-0.6891944535391925	-0.01359423551760095	2.0597261002802707	0.004368130773060515	'i-sobre-2-O-2'	1	'i'	'bɾɪ'	0	'sobre'	'O'	'ɾ'	'NA'	0	2	1	'r'	'na'	'M'	'Locutor_0005M_M1_S'	0	1	1	0	0	0	0	0	0	0
35	35	5	3.27885587137479	-1.0523633952220766	0.5353562770026026	0.8492290216778833	0.9269171692641975	1.2503871531155284	0.26831823838924224	0.7016492731129723	0.3835376759695871	1.044765463408491	0.3421620758001027	-0.7109845362613402	-0.8475315749137243	1.506006243706577	-0.34420854998476275	0.9281153777334499	-0.7104278110168745	-0.09600708978550895	0.199632475968143	-0.016626366339706565	1.4569398087812795	-0.013993140290230922	-0.8791680530923339	0.0016511938190100178	-0.02222352547278292	0.017821420074366066	'u-o-1-T-0'	0	'u'	'o'	0	'o'	'T'	'NA'	'NA'	0	1	1	'na'	'na'	'M'	'Locutor_0005M_M1_S'	0	0	0	0	0	0	0	0	0	0
36	36	5	-0.3829440172483765	-0.0463982657717477	-0.763181295006901	1.8526184806350288	-0.5939684668031641	0.5773262189553398	-0.26022690366271617	0.07323702351643084	-0.3195554492132474	0.08568991184377645	-0.33473709370210036	0.6975862685826829	-0.1522639765412423	-0.6399839113328201	-0.9126619146742613	-0.8210412082554444	-0.32908656557325683	-0.7439604950992742	0.23459959102502143	-0.006013252420619353	1.1931085433446609	-0.016424714163664148	-1.3699756171950392	0.03260140007482913	1.3136193858095178	0.010514067151819706	'E-porque-2-T-0'	1	'E'	'kɪ'	0	'porque'	'T'	'k'	'NA'	0	2	1	'u'	'na'	'M'	'Locutor_0005M_M1_S'	0	0	0	0	0	0	0	0	0	0
37	37	5	-0.7150050505296455	-0.12181888894505988	-0.45759390002368194	-0.16400900872874458	-0.8107967931670733	0.5772813774649864	-0.8357469056711587	0.34179014692110987	-1.2000236468118328	0.36503118773403326	-1.1907895622028681	0.2331920283258195	-0.1739515759972205	-0.7313845202526763	0.2750159523082501	0.5699190163034161	-0.49068294039593296	-0.39948609156131776	0.2999327703447938	-0.01140261318034538	0.5620711814685019	-0.012950946842776877	-0.11873175021703722	-0.01392270080461611	-0.35803869477181177	0.01672309433035983	'E-que-1-T-0'	0	'E'	'kɪ'	0	'que'	'T'	'k'	'NA'	0	1	1	'u'	'na'	'M'	'Locutor_0005M_M1_S'	0	0	0	0	0	0	0	0	0	0
38	38	5	-0.6817989472015233	-0.9504078465076644	-0.36753573668594774	0.721041949043421	-0.4179994928875922	0.7410652293521767	-0.20189422320961942	1.1257732496715498	0.6661879245770164	1.404529223439322	0.5713315344359284	-0.7517225114671727	-0.8244252903876937	-0.6055920586077228	-0.9126619146742613	-0.8210412082554444	-0.9009691995915275	-0.08388287070467218	1.617048120092749	0.009627222481559722	1.873629154029091	-0.0193026425012332	0.035595715638467466	-0.026216538582824564	-0.27678963336763496	0.01309027049122438	'eu-eu-1-T-0'	0	'eu'	'eʊ'	1	'eu'	'T'	'NA'	'NA'	0	1	1	'na'	'na'	'M'	'Locutor_0005M_M1_S'	0	0	0	0	0	0	0	0	0	0
39	39	5	-0.7814172571858896	-0.48050083538949945	-0.14643587432746233	0.8177847525658024	-0.4086529677839912	0.504469927989185	-0.7554009767626528	0.7476950084719838	-0.4588557453012976	0.8773368956424726	-0.26354754907495553	-1.0212968051138214	-0.8495058425286371	-0.7313845202526829	-0.9126619146742613	-0.8210412082554444	-0.6441211916401972	1.1712051615271113	0.6819750224146355	0.02416380201447056	-0.38593845645152725	-0.0013476042027237472	-1.0400237346542038	0.008602466658316871	-1.0021043088270676	0.0340919991389682	'in-vim-1-T-0'	0	'in'	'vĩ'	0	'vim'	'T'	'v'	'NA'	1	1	1	'v'	'm'	'M'	'Locutor_0005M_M1_S'	0	1	1	1	0	0	0	0	0	0
40	40	5	-0.515768430560866	0.6397960805519985	0.0960250119041399	1.4159431226746415	-0.3946698682019069	0.30122222058253095	-0.7677942624366559	0.08178448254060787	1.3290909941563338	-0.1589632307951121	1.9900622360317974	-0.47524640999482887	-1.3679075261381761	-0.7313845202526829	-0.2891758242963476	0.9481762360644821	-0.5407446475857743	0.6752956326012478	0.5863318326762977	0.0008368558906051579	-0.7056273927363526	-0.0220223524919917	-1.4680166735359397	-0.031049482572194812	-1.0333970257906864	0.0022714847737898875	'a-para-2-T-0'	0	'a'	'pa'	0	'para'	'T'	'p'	'NA'	0	2	1	'p'	'r'	'M'	'Locutor_0005M_M1_S'	0	0	1	0	0	0	0	0	0	0
41	41	5	-0.41615012057649853	0.6799188954994017	-0.8466033682965171	0.7588054304583215	-0.6405138650134276	-0.2080316420579469	-0.5257240970764613	0.08147632388403873	-0.9094864465237806	-0.1740253186814529	-0.9212463184825745	0.3845694544615355	-0.7894187152010995	0.9785698751256474	-0.9126619146742613	-0.8210412082554444	-0.6567998384331871	-0.5032420122695446	0.7555780841666057	0.03783658576151374	-0.6308730621428188	0.05757784361075648	0.05649497368653738	-0.019916351153011033	0.8271297226584029	0.011376980959421827	'a-na-1-T-0'	0	'a'	'na'	0	'na'	'T'	'n'	'NA'	0	1	1	'n'	'na'	'M'	'Locutor_0005M_M1_S'	0	1	1	0	1	0	0	0	0	0
42	42	5	-0.29711535456416965	-0.6568973407829866	-0.667054239213307	1.099498515539307	-0.6176803758823023	1.247077308807542	-0.7148718452627014	0.4072841194794167	0.009702436496475675	0.623402107781915	0.04350927815644499	-1.2559438385206696	-0.8495058425286371	-0.7313845202526829	0.5615157367108904	-0.04943553602449861	-0.7621543708143691	-0.466060118304287	0.71888702162455	0.024775909330133856	-0.19673004207253977	-0.0007995442721145189	-1.328998327735991	0.010846319594785648	-1.0414749380937585	-0.09815433673568658	'ou-resolvi-3-E-3'	1	'ou'	'zoʊ'	1	'resolvi'	'E'	'z'	'NA'	1	3	1	's'	'v'	'M'	'Locutor_0005M_M1_S'	0	1	1	1	0	0	0	0	0	0
43	43	5	-0.7479535889508068	1.141002498691117	5.4199096466439896	1.5746872133440324	-0.16165989079880386	1.1796302664566276	-0.32315114326983135	0.9931658387592328	0.2874156277549526	0.5102398363319771	0.44323418067728276	-1.4190891856452885	-1.2491115323545343	-0.4476103925269071	-0.9126619146742613	-0.8210412082554444	-0.6431683063529554	-1.1049287068959235	0.5863318326762977	0.0008368558906051579	-0.7056273927363526	-0.0220223524919917	-1.4680166735359397	-0.031049482572194812	-1.0333970257906864	0.0022714847737898875	'i-resolvi-3-T-0'	2	'i'	'vi'	0	'resolvi'	'T'	'v'	'NA'	0	3	1	'v'	'na'	'M'	'Locutor_0005M_M1_S'	0	1	1	1	0	0	0	0	0	0
44	44	5	-0.17965530592411658	-0.4246442948667303	0.045884657273013316	0.35563541819595257	0.00022000899326483117	0.9738217023580087	-0.3326480154367284	0.3969528890141911	-0.22720946295020686	0.5282074755474722	-0.06775940865519126	-0.872929824876972	0.44594864362674513	-0.4817178602084597	-0.6272237608031795	2.09348618291738	-0.8143458878239843	-0.7054949007823422	0.5142433054351805	-0.04835773313720741	0.008819241869707329	-0.009560771423140962	-0.6120996895116823	-0.00868356168913934	-0.7736610171355598	0.020637801051290254	'e-fazer-2-T-0'	1	'e'	'zex'	0	'fazer'	'T'	'z'	'x'	1	2	1	'z'	'r'	'M'	'Locutor_0005M_M1_S'	0	1	1	1	0	0	0	0	1	0
45	45	5	-0.01818794672838086	-0.5657537676827978	0.6328986779990939	0.8248927718386695	-0.019619217847007726	0.36477674241917923	-0.5660952642344004	0.7585644019981131	-0.13961014349138787	0.9189095024580793	0.11010947657320301	-0.7414565710769186	-1.0634250257324507	0.49810335854093934	-0.3431313719624714	0.8809854872393638	-0.6785068532360042	-0.3844214952821318	0.16315685630412088	-0.01305357170418526	0.11912499511080335	-0.007369699488466932	-0.7675227263949733	-0.004734090535398222	-0.43599134258421457	0.021180414548188777	'o-o-1-T-0'	0	'o'	'o'	0	'o'	'T'	'NA'	'NA'	0	1	1	'na'	'na'	'M'	'Locutor_0005M_M1_S'	0	0	0	0	0	0	0	0	0	0
46	46	5	-0.8255247427069213	2.957117338859137	-0.37237016373721116	1.4827461860808149	-0.777693736243057	2.764589287488227	-0.766641992629572	3.2881930498184744	-1.2439813874295431	1.9914375534326172	-1.088749448330772	0.5319101336394656	-0.8495058425286371	-0.7313845202526829	-0.2907330870765601	0.9602387752826308	-0.7555199138448471	1.8376294920799698	0.8571142829930868	0.016657943701984385	-0.6417621078531043	0.004131663195222808	-1.3423610424069934	0.0019431290767321638	-1.445392955045545	-0.01546133195512983	'e-mestrado-3-E-3'	0	'e'	'mes'	0	'mestrado'	'E'	'm'	's'	1	3	1	'm'	's'	'M'	'Locutor_0005M_M1_S'	0	1	1	0	1	0	0	1	1	0
47	47	5	-0.42563331421205974	1.8407827547752211	-0.4063116792346426	0.25058255219317604	-0.6712081207949235	0.5324192134135215	-0.4411991272152449	-0.032472869137061176	-0.5265790433183137	-0.7082046031456938	-0.1356467977880979	-0.08564568346874542	-0.8495058425286371	-0.7313845202526829	0.12232161744694742	0.18355053919375183	-0.6740777727370738	0.6522791051649015	0.5863318326762977	0.0008368558906051579	-0.7056273927363526	-0.0220223524919917	-1.4680166735359397	-0.031049482572194812	-1.0333970257906864	0.0022714847737898875	'a-mestrado-3-T-0'	1	'a'	'tɾa'	0	'mestrado'	'T'	'ɾ'	'NA'	0	3	1	'r'	'd'	'M'	'Locutor_0005M_M1_S'	0	1	1	0	0	0	0	0	0	0
